id,lat,lon,category,value_a,value_b
24982,46.08992,-116.00458,cat_10,822.3559,60.0301
24983,42.10793,-123.98966,cat_15,332.7845,58.2756
24984,26.38205,-107.3423,cat_04,18.347,42.0914
24985,38.44936,-90.09971,cat_07,792.6507,51.069
24986,27.56905,-99.13478,cat_15,809.6048,55.466
24987,43.70614,-81.24723,cat_03,404.4829,61.5357
24988,32.82847,-124.47195,cat_17,726.0694,41.1291
24989,29.60735,-88.3379,cat_13,732.7691,41.3349
24990,29.4407,-94.74248,cat_14,41.2064,24.5603
24991,38.04097,-92.2759,cat_06,948.1639,60.88
24992,41.0744,-104.76631,cat_00,111.1803,59.2534
24993,36.74425,-105.86007,cat_11,615.7635,60.9282
24994,28.55907,-93.46817,cat_09,275.0139,51.2697
24995,33.68622,-103.06915,cat_16,155.4886,70.4472
24996,24.48449,-69.1171,cat_04,162.2516,41.6495
24997,30.44999,-91.37628,cat_01,656.8259,59.1543
24998,43.68587,-73.38087,cat_11,798.513,73.6828
24999,42.22645,-112.97809,cat_15,754.0973,33.6745
25000,29.70411,-94.96598,cat_10,663.4835,66.4486
25001,34.64381,-121.03373,cat_10,144.9174,26.5126
25002,44.80805,-72.36653,cat_04,38.9006,30.5352
25003,42.82966,-103.64474,cat_00,235.231,33.6951
25004,37.70531,-97.55143,cat_02,914.8511,70.876
25005,26.13732,-86.03119,cat_08,610.245,39.4787
25006,24.04371,-121.37786,cat_07,513.8757,28.403
25007,27.79581,-86.94608,cat_06,383.2354,54.8599
25008,38.89242,-110.46292,cat_00,126.0937,64.3603
25009,46.82764,-81.92608,cat_11,376.8425,46.5145
25010,38.78319,-105.70187,cat_09,484.0541,66.7096
25011,37.18342,-116.37266,cat_03,630.7089,41.4892
25012,40.10589,-100.55586,cat_03,122.4295,78.0906
25013,28.09477,-72.1924,cat_09,343.1073,89.8518
25014,28.86316,-73.95368,cat_08,276.642,51.2974
25015,43.7888,-112.27403,cat_05,988.394,52.1087
25016,24.44691,-113.47857,cat_02,162.3086,64.4854
25017,32.67739,-103.63561,cat_05,288.7838,54.3401
25018,28.74381,-84.74751,cat_02,672.6625,43.2707
25019,45.33397,-67.14055,cat_11,185.2944,51.7333
25020,33.02245,-103.42265,cat_11,585.8454,54.6987
25021,37.60816,-98.60825,cat_11,326.371,39.4316
25022,43.8988,-118.35622,cat_14,133.1722,52.9616
25023,39.5959,-99.61094,cat_09,428.6815,55.3232
25024,30.15048,-108.40947,cat_01,125.3497,78.3962
25025,43.70155,-92.04455,cat_17,114.551,52.0812
25026,44.10387,-116.22212,cat_12,464.7095,60.2456
25027,32.7237,-89.84287,cat_19,210.912,48.0991
25028,44.81659,-79.88193,cat_02,63.2494,59.7865
25029,47.72209,-82.44309,cat_16,118.3563,44.5559
25030,39.76755,-101.41535,cat_17,68.3355,63.0987
25031,25.04024,-124.38707,cat_00,340.7558,46.7115
25032,40.24094,-75.21971,cat_10,603.7419,23.7802
25033,31.15154,-108.74793,cat_00,508.7106,50.7972
25034,33.04512,-97.63972,cat_12,400.218,35.389
25035,30.86107,-69.22093,cat_00,286.6424,49.8925
25036,41.8086,-113.76889,cat_11,916.4298,85.8575
25037,27.92835,-76.07301,cat_11,400.4999,71.6293
25038,26.16205,-112.17333,cat_18,935.1923,12.2193
25039,33.83062,-105.6006,cat_11,241.6998,50.9442
25040,39.10408,-99.83223,cat_02,315.4411,39.4022
25041,39.02033,-111.45266,cat_06,158.687,57.6679
25042,33.23899,-68.79627,cat_09,637.0567,46.5447
25043,37.40684,-103.81235,cat_09,496.4736,37.5488
25044,48.69909,-97.10637,cat_02,572.3455,57.5194
25045,40.78839,-86.68663,cat_13,216.6682,56.0069
25046,32.28317,-84.47095,cat_14,75.9804,52.2738
25047,44.59015,-68.89942,cat_11,403.9025,52.8519
25048,30.05562,-87.21593,cat_09,494.3396,38.1683
25049,25.83558,-76.4563,cat_17,980.6434,23.1942
25050,32.4041,-98.35658,cat_01,502.8799,53.1851
25051,39.01579,-90.21182,cat_12,941.5426,37.4329
25052,33.63951,-124.07496,cat_04,411.2017,37.7409
25053,42.17465,-100.95625,cat_09,191.3022,53.575
25054,29.57738,-78.40704,cat_03,54.6731,38.7619
25055,43.99569,-105.74506,cat_01,653.7907,43.3106
25056,25.14035,-103.74939,cat_10,462.6417,100.2633
25057,33.55461,-116.94121,cat_09,444.9716,47.6209
25058,39.80323,-95.6022,cat_07,50.1015,22.8488
25059,28.81618,-107.64708,cat_01,558.4495,52.4899
25060,41.34574,-91.99613,cat_00,732.8329,42.0603
25061,40.18892,-122.60939,cat_07,261.5335,33.6138
25062,42.87868,-95.88193,cat_07,520.462,46.7912
25063,25.43327,-72.65327,cat_08,763.7527,31.3911
25064,27.2008,-117.57396,cat_09,30.4336,49.3514
25065,47.10535,-99.86738,cat_01,510.4926,60.8142
25066,29.34222,-107.79193,cat_00,827.7371,34.0462
25067,44.26886,-97.68241,cat_16,564.078,33.3802
25068,24.82862,-105.92812,cat_11,867.7386,57.3837
25069,47.50736,-83.68647,cat_12,144.7279,49.9311
25070,34.58454,-103.0444,cat_17,430.7799,28.882
25071,37.72602,-85.47039,cat_16,599.4953,40.5092
25072,43.8046,-91.70149,cat_07,393.5073,40.6656
25073,41.13643,-118.60675,cat_13,332.8008,69.0084
25074,48.73834,-92.73367,cat_08,914.5681,43.167
25075,37.04197,-97.09168,cat_10,257.0725,52.1884
25076,36.01475,-92.36697,cat_07,632.6401,42.8786
25077,25.73578,-108.20309,cat_13,199.9179,33.4745
25078,44.05165,-78.87593,cat_14,84.7361,50.5335
25079,40.38662,-100.77385,cat_04,809.0278,44.6601
25080,44.58077,-81.3159,cat_06,688.1637,68.6486
25081,25.19637,-113.40338,cat_05,988.3305,47.6978
25082,40.92118,-88.76676,cat_18,559.4443,47.3789
25083,41.6254,-88.06939,cat_18,295.6162,32.8084
25084,32.42522,-124.56931,cat_03,96.5836,34.1594
25085,39.84909,-71.44907,cat_18,199.3568,55.6996
25086,24.00759,-117.47207,cat_18,211.9702,57.111
25087,34.78524,-89.76021,cat_01,251.7469,67.5736
25088,33.40575,-117.76212,cat_08,498.8258,54.8318
25089,42.49881,-92.96961,cat_15,539.6654,63.8742
25090,31.3812,-67.28014,cat_14,821.3578,56.5336
25091,30.06092,-74.15722,cat_08,263.3042,31.9041
25092,26.57752,-108.92487,cat_10,262.2066,30.0762
25093,44.8318,-82.46902,cat_00,189.1347,49.7055
25094,40.48215,-88.88579,cat_05,330.1129,65.7319
25095,40.8385,-84.15627,cat_15,288.2326,36.2019
25096,33.84614,-113.5408,cat_15,247.9776,25.0977
25097,40.52699,-90.90837,cat_01,323.9491,23.8407
25098,45.53747,-88.88888,cat_07,114.5857,72.1718
25099,42.14462,-114.47308,cat_06,383.9491,52.3397
25100,43.10596,-117.90508,cat_00,453.0777,39.923
25101,33.72728,-91.07625,cat_02,279.6912,43.8658
25102,47.18359,-108.77996,cat_07,190.3264,57.0227
25103,41.13073,-122.56099,cat_06,881.6595,68.8092
25104,32.63468,-68.05951,cat_19,254.497,63.9456
25105,46.35751,-74.34563,cat_15,943.5005,52.0466
25106,39.48918,-106.62367,cat_14,108.2922,55.8412
25107,37.20101,-95.49405,cat_16,423.8456,56.7025
25108,24.60243,-113.71602,cat_03,680.5647,74.6593
25109,27.5747,-96.04,cat_03,619.868,55.0838
25110,30.27065,-110.78076,cat_04,891.0598,42.6076
25111,31.4225,-78.63904,cat_09,314.9858,26.9453
25112,28.01295,-104.70136,cat_18,547.8724,49.045
25113,31.60137,-81.28241,cat_17,644.9379,68.2572
25114,32.1725,-119.76693,cat_07,769.6203,70.5678
25115,26.08969,-91.0442,cat_13,469.5274,68.3576
25116,39.36482,-102.39469,cat_03,757.3611,62.3135
25117,34.46828,-73.46291,cat_10,738.7279,67.7141
25118,41.27025,-90.08635,cat_14,839.71,30.741
25119,42.74714,-84.4233,cat_08,265.8145,35.4059
25120,46.11334,-115.03348,cat_08,350.9898,27.1225
25121,39.33964,-102.37625,cat_09,936.3939,36.7211
25122,27.60701,-115.07938,cat_05,435.5567,60.7335
25123,46.04994,-76.52591,cat_19,387.7513,64.0683
25124,46.7685,-123.92667,cat_03,181.2969,79.5862
25125,30.52348,-105.84307,cat_12,984.6094,48.1072
25126,43.98104,-122.09423,cat_12,164.5905,47.1849
25127,46.42179,-91.61433,cat_10,780.9635,66.8336
25128,41.61697,-109.17581,cat_00,424.0587,33.7009
25129,29.66359,-82.93247,cat_04,196.1965,13.8346
25130,44.50642,-94.82631,cat_04,192.1618,21.008
25131,26.4084,-122.40393,cat_07,460.2833,58.2022
25132,45.62146,-121.5988,cat_13,655.5075,65.1756
25133,32.86831,-99.8748,cat_14,501.9894,28.8142
25134,38.19001,-116.98826,cat_07,705.9427,55.6325
25135,37.48447,-94.94178,cat_12,191.6506,65.4984
25136,32.66076,-90.22432,cat_03,218.2954,68.2785
25137,41.74045,-76.69025,cat_19,53.2871,60.9889
25138,31.6323,-117.91559,cat_11,520.0293,53.2519
25139,29.54399,-90.2479,cat_01,477.5916,54.591
25140,27.34923,-107.09177,cat_05,414.3577,58.0586
25141,47.00936,-108.50101,cat_18,739.3337,46.3163
25142,30.67754,-116.24265,cat_17,385.1107,61.0245
25143,37.8675,-115.5615,cat_17,697.2383,94.4788
25144,43.96954,-100.16316,cat_10,499.6734,42.02
25145,42.06724,-79.95657,cat_08,777.8244,26.4732
25146,41.13135,-86.0567,cat_04,290.5717,49.4015
25147,29.91809,-108.77954,cat_06,369.0223,27.1968
25148,27.22415,-116.55265,cat_11,708.9433,33.7589
25149,26.21066,-104.40194,cat_15,968.0511,57.6775
25150,41.01296,-95.34076,cat_12,66.1524,81.9526
25151,40.85718,-112.89578,cat_17,239.1672,34.333
25152,33.44984,-81.32816,cat_01,905.7963,52.6682
25153,37.04991,-116.22932,cat_07,585.7677,52.4933
25154,30.97518,-74.28698,cat_13,146.4762,49.8932
25155,39.61421,-87.14186,cat_19,684.7091,63.8715
25156,33.44036,-91.30221,cat_19,746.4203,41.0814
25157,41.55499,-77.3169,cat_14,467.1714,57.6976
25158,33.82616,-99.17534,cat_11,36.1362,23.2956
25159,27.31129,-99.14731,cat_14,781.1016,73.9989
25160,30.19715,-80.39468,cat_18,97.2868,57.7319
25161,26.37596,-87.39849,cat_03,562.5587,84.8934
25162,33.64419,-90.77459,cat_10,792.2559,62.5212
25163,38.90322,-117.31602,cat_03,319.3519,50.7299
25164,29.79726,-96.12262,cat_03,506.7968,50.9043
25165,32.56512,-103.04253,cat_17,136.6252,30.8297
25166,36.73568,-114.42941,cat_00,734.1692,33.4526
25167,24.98238,-78.39327,cat_02,250.1977,20.558
25168,47.82761,-106.03433,cat_07,203.3989,40.9387
25169,38.68583,-115.50484,cat_04,192.6899,67.978
25170,30.9703,-105.97765,cat_08,39.9421,47.792
25171,35.42972,-67.24947,cat_11,894.7542,33.8172
25172,36.12131,-97.67793,cat_16,940.48,56.7272
25173,29.61084,-114.78494,cat_05,607.0933,27.6675
25174,45.85111,-98.05309,cat_14,867.1337,68.4832
25175,36.33218,-79.43462,cat_18,493.7292,85.4877
25176,32.67928,-111.56167,cat_06,297.5683,38.4859
25177,36.81004,-99.13062,cat_08,55.3901,59.5775
25178,36.91847,-121.13132,cat_05,992.1848,50.1102
25179,48.45377,-107.8079,cat_00,388.5239,27.2542
25180,26.83148,-76.18571,cat_04,861.5071,57.735
25181,32.52487,-116.47854,cat_03,536.2099,48.2756
25182,26.18271,-76.89853,cat_05,138.4257,36.071
25183,28.88615,-89.85321,cat_15,702.9385,69.552
25184,38.15831,-80.63919,cat_12,205.3165,44.6096
25185,40.49956,-76.06559,cat_09,228.5745,55.1252
25186,37.04508,-124.61119,cat_03,968.1341,33.1668
25187,37.48409,-122.57458,cat_00,404.0605,19.9106
25188,45.68979,-84.12743,cat_01,786.2401,36.1362
25189,47.99264,-86.81285,cat_17,93.987,46.2959
25190,35.84258,-121.65664,cat_08,66.728,46.0914
25191,26.49785,-68.49143,cat_12,583.0878,31.5322
25192,30.47188,-107.19997,cat_02,126.7674,42.3231
25193,40.67167,-82.024,cat_13,607.8589,50.7097
25194,43.62396,-99.56614,cat_04,159.3215,69.1419
25195,37.75504,-123.79954,cat_05,788.7406,37.989
25196,28.38707,-103.45442,cat_12,256.369,33.4343
25197,26.85436,-105.35955,cat_05,356.1992,67.9287
25198,46.77077,-68.17731,cat_02,180.2203,49.4471
25199,32.81411,-122.3063,cat_12,231.0659,30.1024
25200,42.05452,-121.16538,cat_09,402.6647,13.5213
25201,47.34459,-97.03528,cat_00,760.5368,44.3563
25202,33.78004,-104.34693,cat_19,237.0648,44.8891
25203,42.44669,-84.01448,cat_06,947.6256,64.5054
25204,33.3979,-96.15005,cat_15,156.8987,41.4864
25205,34.13392,-69.99753,cat_04,644.0265,69.113
25206,40.8399,-104.10482,cat_05,850.8722,49.8584
25207,46.9876,-93.80552,cat_14,266.9571,55.7839
25208,24.58799,-124.25733,cat_00,559.3373,35.4818
25209,41.86015,-104.61119,cat_04,485.1763,54.6364
25210,39.36388,-122.41077,cat_11,260.6111,67.456
25211,43.41579,-115.02642,cat_11,666.6152,35.2308
25212,45.88127,-122.42817,cat_19,651.2357,33.9238
25213,39.32453,-124.88119,cat_05,429.1177,53.0302
25214,45.83755,-86.66732,cat_16,762.3815,67.4518
25215,37.6325,-110.07513,cat_05,298.9722,43.4851
25216,28.50712,-83.71916,cat_05,347.8423,32.0698
25217,47.12011,-96.04419,cat_12,62.4587,65.8613
25218,46.5946,-72.73583,cat_05,899.1728,35.276
25219,38.60205,-114.72028,cat_08,948.4065,65.3214
25220,37.07055,-106.29116,cat_00,990.2981,52.843
25221,33.91405,-110.22729,cat_17,524.8611,32.3582
25222,38.28902,-92.58336,cat_01,304.5136,45.4695
25223,39.38469,-73.08808,cat_14,965.4389,39.5533
25224,36.66107,-109.11852,cat_06,687.8534,34.4287
25225,43.24097,-105.80961,cat_13,544.8491,61.9414
25226,24.03453,-93.74275,cat_03,448.9423,61.7172
25227,39.49381,-105.188,cat_06,249.632,32.113
25228,46.27231,-91.40045,cat_15,545.3211,48.1313
25229,36.62538,-110.61717,cat_02,417.7952,65.883
25230,37.15073,-91.06787,cat_03,441.527,63.5311
25231,42.3209,-123.37249,cat_15,772.955,59.8316
25232,32.93185,-94.29344,cat_03,34.7101,59.8491
25233,40.05088,-106.18586,cat_00,438.9599,84.6766
25234,28.15258,-68.26497,cat_05,348.1383,45.8571
25235,48.70116,-91.61073,cat_19,41.7494,43.4908
25236,39.6988,-73.6122,cat_13,656.6484,51.3691
25237,40.79473,-109.71448,cat_02,273.2787,72.3097
25238,28.53274,-70.04972,cat_12,989.9354,49.1614
25239,41.38721,-95.41073,cat_15,279.4078,41.2504
25240,31.141,-69.43886,cat_17,529.6571,66.0022
25241,24.06518,-93.19111,cat_17,940.2013,32.0852
25242,43.64542,-115.66994,cat_05,511.2689,73.151
25243,32.63708,-94.9167,cat_12,498.5258,47.4786
25244,38.77466,-96.24684,cat_04,782.7126,48.3
25245,39.88876,-82.60573,cat_02,330.9646,46.4254
25246,38.11682,-68.76117,cat_05,732.2601,73.2434
25247,43.72224,-108.25856,cat_10,628.4987,72.3466
25248,27.01355,-90.8921,cat_12,159.9062,45.8404
25249,37.48039,-121.32879,cat_00,20.2543,53.7277
25250,45.05748,-104.35639,cat_17,217.5186,41.1642
25251,32.85399,-102.32159,cat_07,395.2885,55.4496
25252,44.85317,-98.15795,cat_17,107.7659,66.0824
25253,39.9755,-70.19843,cat_02,433.4151,45.1774
25254,31.83565,-91.83712,cat_11,358.0169,42.293
25255,37.92619,-77.16299,cat_00,225.9592,52.603
25256,48.34761,-95.94188,cat_18,29.3396,68.9041
25257,24.01775,-104.00048,cat_15,386.0231,45.4367
25258,26.40358,-68.10005,cat_16,844.6824,58.7546
25259,48.93752,-96.27245,cat_13,540.1337,45.2264
25260,25.05639,-103.26092,cat_02,279.1606,48.314
25261,40.61751,-89.34202,cat_05,441.7467,46.8951
25262,32.48598,-123.39345,cat_05,892.1027,36.0404
25263,43.72929,-70.40681,cat_10,630.1589,60.2469
25264,29.1997,-96.33509,cat_16,807.989,36.7236
25265,46.77551,-123.65863,cat_15,525.5841,31.6851
25266,30.8899,-99.92672,cat_01,852.3459,30.64
25267,37.8767,-121.91066,cat_09,636.424,20.6176
25268,40.91208,-103.69864,cat_03,736.6982,46.8238
25269,44.12422,-84.55088,cat_07,374.9676,49.5184
25270,39.01868,-77.19637,cat_17,508.8198,87.8249
25271,40.69496,-111.86643,cat_05,532.3798,80.6598
25272,24.43804,-110.90736,cat_08,374.4315,70.3193
25273,36.98519,-113.77053,cat_07,205.4564,39.4608
25274,45.39208,-67.24007,cat_00,161.4386,17.8692
25275,30.70542,-101.96666,cat_09,509.3962,37.1754
25276,31.71596,-104.18217,cat_15,177.5235,42.6445
25277,37.53983,-72.6645,cat_09,276.4125,69.2438
25278,43.87958,-98.20026,cat_05,953.8577,59.9404
25279,39.27613,-80.08918,cat_10,607.0744,62.1171
25280,42.79566,-115.39028,cat_14,812.4411,49.3452
25281,40.4367,-104.75468,cat_15,57.895,41.8398
25282,28.21569,-109.27026,cat_00,725.5524,55.0445
25283,45.60211,-121.44173,cat_04,143.8652,35.4487
25284,35.09329,-122.04289,cat_19,949.1611,41.7968
25285,34.86055,-83.92728,cat_12,434.815,39.2978
25286,34.47534,-123.35643,cat_18,514.7526,23.0299
25287,32.02968,-71.82909,cat_14,337.0937,51.3053
25288,36.62518,-99.87572,cat_02,97.5631,83.0473
25289,33.63654,-121.75894,cat_19,915.851,66.7034
25290,34.3654,-80.8862,cat_18,227.185,58.8361
25291,46.45208,-108.29101,cat_02,3.8465,44.696
25292,27.89959,-79.7538,cat_17,883.6716,46.8601
25293,39.6592,-85.24273,cat_13,924.0268,35.8049
25294,33.80251,-115.71476,cat_12,813.6316,49.6013
25295,43.17387,-84.47351,cat_01,98.0852,52.6097
25296,29.06056,-111.96711,cat_03,984.2413,52.4067
25297,47.80278,-100.40042,cat_06,448.3778,45.4801
25298,31.22699,-93.69567,cat_14,102.7284,73.8536
25299,37.75994,-69.20764,cat_03,274.7188,66.686
25300,44.36974,-101.61109,cat_04,314.3144,70.1114
25301,39.35937,-115.7841,cat_07,196.9311,55.6894
25302,40.60445,-89.27435,cat_10,346.178,27.074
25303,48.76399,-114.92856,cat_04,666.7267,37.3397
25304,35.94608,-87.82641,cat_04,886.3186,38.0272
25305,35.68247,-124.39297,cat_17,977.012,38.6927
25306,32.96631,-74.01802,cat_17,312.1388,36.1699
25307,29.52143,-77.2006,cat_17,605.5735,46.4458
25308,43.54321,-110.54676,cat_03,239.0539,37.565
25309,42.69161,-86.06983,cat_02,867.1934,72.1658
25310,31.39379,-75.74186,cat_13,428.0629,34.1028
25311,35.65056,-106.53969,cat_06,567.1276,46.9211
25312,38.91195,-75.96472,cat_08,381.4352,14.0196
25313,25.22843,-123.8162,cat_14,688.8829,47.2596
25314,37.9632,-117.3864,cat_08,442.7049,58.3279
25315,41.22499,-103.89547,cat_00,105.5581,22.7508
25316,39.72947,-117.36481,cat_10,379.4699,25.3701
25317,29.95761,-84.59951,cat_09,26.473,55.5674
25318,25.18948,-117.33292,cat_10,657.7646,47.8127
25319,37.9854,-79.87628,cat_09,912.4346,60.8556
25320,33.55661,-67.64564,cat_12,503.5673,51.9355
25321,38.76602,-71.64937,cat_00,447.3212,49.0272
25322,28.77683,-89.8711,cat_13,219.9417,4.5029
25323,44.19501,-83.7311,cat_02,960.0501,57.643
25324,30.49269,-92.56627,cat_07,214.2529,57.4057
25325,38.09184,-100.79782,cat_08,733.6631,55.7515
25326,42.87476,-72.27761,cat_17,501.7867,31.6913
25327,48.30868,-91.47505,cat_12,336.3689,29.2584
25328,28.15789,-84.98636,cat_18,688.2225,63.104
25329,31.25117,-107.78965,cat_08,490.6185,69.2738
25330,38.43216,-97.08983,cat_09,998.3849,46.0813
25331,31.95903,-85.86106,cat_15,345.5671,52.5806
25332,34.02298,-95.37344,cat_06,725.5348,32.8475
25333,46.27443,-107.82195,cat_02,920.6041,49.0866
25334,39.16351,-85.7923,cat_13,640.1234,40.2163
25335,42.29488,-98.97316,cat_11,140.7345,64.2923
25336,40.49999,-92.68546,cat_06,233.8421,45.2714
25337,44.98419,-107.68518,cat_18,779.8482,66.1917
25338,43.36543,-80.54663,cat_13,154.9985,64.5453
25339,43.89511,-120.70157,cat_13,292.1644,57.2213
25340,40.75681,-79.62652,cat_16,332.961,29.9247
25341,45.28589,-74.25632,cat_07,448.4253,60.1048
25342,31.74067,-70.32514,cat_14,469.1944,67.5424
25343,38.1086,-89.21564,cat_03,809.6695,61.7744
25344,27.45878,-113.44062,cat_12,191.1132,48.7439
25345,47.25791,-111.01882,cat_13,609.298,35.7858
25346,42.90662,-102.40379,cat_03,841.4338,45.8249
25347,37.36565,-93.95677,cat_10,715.4093,46.044
25348,37.40493,-69.17707,cat_03,578.6219,48.5194
25349,44.93721,-69.45881,cat_09,648.8186,34.7691
25350,36.71683,-68.16555,cat_02,485.4686,51.3263
25351,35.17359,-88.15798,cat_12,155.8265,37.4805
25352,36.90858,-97.29317,cat_17,159.3977,50.0291
25353,34.9099,-86.2803,cat_08,792.6656,53.4493
25354,44.2409,-90.03256,cat_15,866.0398,55.8321
25355,41.85653,-93.68083,cat_10,179.1276,45.3635
25356,35.43162,-96.72196,cat_11,64.6434,69.6063
25357,31.24268,-100.79024,cat_08,872.4956,53.6751
25358,47.47861,-76.69075,cat_12,335.478,52.8944
25359,27.8524,-81.30206,cat_09,852.9636,60.4842
25360,30.76366,-74.30133,cat_09,798.8874,40.9943
25361,31.14479,-86.8976,cat_06,943.8636,56.5749
25362,34.5333,-118.74932,cat_08,229.3961,54.8035
25363,30.77483,-71.7948,cat_18,555.1265,34.8345
25364,28.40638,-73.52273,cat_11,890.2701,46.26
25365,42.58357,-78.20231,cat_19,270.4796,33.7994
25366,33.5943,-75.80706,cat_08,436.2574,79.0658
25367,31.531,-115.41909,cat_05,635.3882,60.3809
25368,35.18762,-123.7142,cat_00,342.2186,50.3181
25369,32.92957,-77.99848,cat_18,644.7324,16.5184
25370,46.91618,-87.85167,cat_01,627.4633,60.5204
25371,41.09645,-71.86525,cat_09,784.0134,55.3501
25372,30.56657,-81.57728,cat_13,385.7614,24.844
25373,27.04506,-124.11701,cat_01,683.9784,58.56
25374,44.28665,-80.88499,cat_11,119.0903,40.8044
25375,39.98578,-91.04266,cat_07,133.5053,40.4238
25376,31.75041,-109.31454,cat_04,622.0452,37.904
25377,31.62367,-124.97135,cat_17,592.1735,50.4483
25378,31.96902,-77.53722,cat_12,998.1635,52.3118
25379,36.72701,-97.46381,cat_18,420.3052,40.8513
25380,37.48529,-80.80352,cat_00,107.0331,57.3876
25381,26.81461,-107.46684,cat_10,775.1184,50.6534
25382,29.55227,-102.04595,cat_14,356.9586,45.5176
25383,32.74245,-106.39229,cat_17,937.2379,43.2427
25384,37.33287,-72.27182,cat_01,22.5514,72.3636
25385,40.62014,-101.2845,cat_19,852.825,35.4738
25386,36.59085,-72.24477,cat_01,881.5581,53.9252
25387,40.28266,-88.63974,cat_18,291.2148,57.1336
25388,37.27323,-89.39692,cat_00,398.45,27.0189
25389,26.69483,-123.30482,cat_13,130.86,33.3743
25390,45.82629,-115.60871,cat_03,478.8007,25.2454
25391,30.02883,-109.0661,cat_06,670.5204,44.9509
25392,36.91262,-85.97542,cat_09,203.6558,52.1304
25393,30.54335,-123.8531,cat_01,692.841,54.1254
25394,24.38958,-70.71668,cat_15,632.253,77.1429
25395,32.64128,-76.99426,cat_14,455.5514,32.2749
25396,34.01642,-102.15571,cat_01,376.9502,41.0906
25397,35.54109,-116.96957,cat_01,934.0098,43.5106
25398,44.33157,-67.51162,cat_01,124.8012,48.1802
25399,34.07814,-119.58877,cat_09,77.8333,55.1375
